Entry,RecordType,Data,TimeToLive
px.ads.linkedin.com,1,150.171.22.12,1
r.stripe.com,1,54.186.23.98,2
r.stripe.com,1,54.187.159.182,2
r.stripe.com,1,54.187.119.242,2
r1---sn-5noxu-u2xe.googlevideo.com,5,r1.sn-5noxu-u2xe.googlevideo.com,169
r1---sn-5noxu-u2xe.googlevideo.com,1,202.169.172.136,169
r1---sn-jipx4uxaxjvh-u2xs.googlevideo.com,5,r1.sn-jipx4uxaxjvh-u2xs.googlevideo.com,87
r1---sn-jipx4uxaxjvh-u2xs.googlevideo.com,1,119.31.191.172,87
recaptcha.net,1,142.250.204.35,104
redirector.gvt1.com,1,142.250.196.206,1
redirector.gvt1.com,1,142.250.198.78,55
reg-e2ee.facebook.com,5,star.c10r.facebook.com,40
reg-e2ee.facebook.com,1,31.13.87.1,40
remote-auth-gateway.discord.gg,1,162.159.135.234,12
remote-auth-gateway.discord.gg,1,162.159.136.234,12
remote-auth-gateway.discord.gg,1,162.159.134.234,12
remote-auth-gateway.discord.gg,1,162.159.130.234,12
remote-auth-gateway.discord.gg,1,162.159.133.234,12
res-1.cdn.office.net,5,res-stls-prod.edgesuite.net,9
res-1.cdn.office.net,5,res-stls-prod.edgesuite.net.globalredir.akadns88.net,9
res-1.cdn.office.net,5,a726.dscd.akamai.net,9
res-1.cdn.office.net,1,23.33.184.243,9
res-1.cdn.office.net,1,23.33.184.238,9
res-1.cdn.office.net,1,23.33.184.232,9
res-1.cdn.office.net,1,23.33.184.235,9
res-1.cdn.office.net,1,23.33.184.240,9
res-1.cdn.office.net,1,23.33.184.234,9
res-1.cdn.office.net,1,23.33.184.242,9
res-1.cdn.office.net,1,23.33.184.237,9
res-1.cdn.office.net,1,23.33.184.239,9
res-4.public.onecdn.static.microsoft,5,afd-standard-onecdn-public-dqaeeph2cebhhwea.b02.azurefd.net,4
res-4.public.onecdn.static.microsoft,5,mr-b02.tm-azurefd.net,4
res-4.public.onecdn.static.microsoft,5,shed.dual-low.part-0045.t-0009.t-msedge.net,4
res-4.public.onecdn.static.microsoft,5,part-0045.t-0009.t-msedge.net,4
res-4.public.onecdn.static.microsoft,1,13.107.246.73,4
res-4.public.onecdn.static.microsoft,1,13.107.213.73,4
res.cdn.office.net,5,res-prod.trafficmanager.net,6
res.cdn.office.net,5,res-1.cdn.office.net,6
res.cdn.office.net,5,res-stls-prod.edgesuite.net,6
res.cdn.office.net,5,res-stls-prod.edgesuite.net.globalredir.akadns88.net,6
res.cdn.office.net,5,a726.dscd.akamai.net,6
res.cdn.office.net,1,23.33.184.237,8
res.cdn.office.net,1,23.33.184.234,8
res.cdn.office.net,1,23.33.184.238,8
res.cdn.office.net,1,23.33.184.235,8
res.cdn.office.net,1,23.33.184.232,8
res.cdn.office.net,1,23.33.184.240,8
res.cdn.office.net,1,23.33.184.242,8
res.cdn.office.net,1,23.33.184.230,8
res.cdn.office.net,1,23.33.184.239,8
res.cdn.office.net,1,203.69.138.216,6
res.df.onecdn.static.microsoft,5,res-ocdi.trafficmanager.net,4
res.df.onecdn.static.microsoft,5,res-1.df.onecdn.static.microsoft,4
res.df.onecdn.static.microsoft,5,res-ocdi-stls.edgesuite.net,4
res.df.onecdn.static.microsoft,5,a776.dscd.akamai.net,4
res.df.onecdn.static.microsoft,1,23.33.184.243,4
res.df.onecdn.static.microsoft,1,23.33.184.232,4
res.public.onecdn.static.microsoft,5,res-ocdi-public.trafficmanager.net,3
res.public.onecdn.static.microsoft,5,res-1.public.onecdn.static.microsoft,3
res.public.onecdn.static.microsoft,5,res-ocdi-stls-prod.edgesuite.net,3
res.public.onecdn.static.microsoft,5,a434.dscd.akamai.net,3
res.public.onecdn.static.microsoft,1,23.33.184.249,1
res.public.onecdn.static.microsoft,1,23.33.184.230,1
res.public.onecdn.static.microsoft,1,23.33.184.250,1
res.public.onecdn.static.microsoft,1,23.33.184.227,1
res.public.onecdn.static.microsoft,1,23.33.184.233,1
res.public.onecdn.static.microsoft,1,23.33.184.229,1
res.public.onecdn.static.microsoft,1,23.33.184.251,1
res.public.onecdn.static.microsoft,1,23.33.184.226,1
res.public.onecdn.static.microsoft,1,23.33.184.236,1
res.public.onecdn.static.microsoft,1,203.69.138.206,3
resume-clinic.104.com.tw,1,3.169.137.19,55
resume-clinic.104.com.tw,1,3.169.137.77,55
resume-clinic.104.com.tw,1,3.169.137.127,55
resume-clinic.104.com.tw,1,3.169.137.5,55
rr1---sn-5noxu-u2xe.googlevideo.com,5,rr1.sn-5noxu-u2xe.googlevideo.com,334
rr1---sn-5noxu-u2xe.googlevideo.com,1,202.169.172.136,334
rr1---sn-un57sn7y.googlevideo.com,5,rr1.sn-un57sn7y.googlevideo.com,102
rr1---sn-un57sn7y.googlevideo.com,1,142.251.85.198,102
rr2---sn-5noxu-u2xe.googlevideo.com,5,rr2.sn-5noxu-u2xe.googlevideo.com,61
rr2---sn-5noxu-u2xe.googlevideo.com,1,202.169.172.137,61
rr4---sn-ojun55-55.googlevideo.com,5,rr4.sn-ojun55-55.googlevideo.com,886
rr4---sn-ojun55-55.googlevideo.com,1,74.125.10.36,886
rr5---sn-un57enez.googlevideo.com,5,rr5.sn-un57enez.googlevideo.com,263
rr5---sn-un57enez.googlevideo.com,1,74.125.102.42,263
rr8---sn-5njj-u2xl.googlevideo.com,5,rr8.sn-5njj-u2xl.googlevideo.com,1065
rr8---sn-5njj-u2xl.googlevideo.com,1,202.169.173.211,1065
s.w.org,1,192.0.77.48,6
safebrowsing.googleapis.com,1,142.250.198.74,79
safebrowsing.googleapis.com,1,142.250.196.202,55
safebrowsing.googleapis.com,1,142.250.204.42,196
safebrowsingohttpgateway.googleapis.com,1,142.250.196.202,98
safebrowsingohttpgateway.googleapis.com,1,142.250.66.74,45
safebrowsingohttpgateway.googleapis.com,1,142.250.198.74,98
safebrowsingohttpgateway.googleapis.com,1,142.250.204.42,98
safebrowsingohttpgateway.googleapis.com,1,142.250.77.10,98
scholar.google.com,5,scholar.l.google.com,240
scholar.google.com,1,142.250.66.68,240
scholar.googleusercontent.com,5,googlehosted.l.googleusercontent.com,219
scholar.googleusercontent.com,1,142.250.196.193,219
scontent-tpe1-1.xx.fbcdn.net,1,31.13.87.5,2365
scontent.xx.fbcdn.net,1,157.240.211.13,6
scontent.xx.fbcdn.net,1,31.13.87.5,41
script.hotjar.com,1,3.169.121.91,13
script.hotjar.com,1,3.169.121.12,13
script.hotjar.com,1,3.169.121.105,13
script.hotjar.com,1,3.169.121.64,13
scriptui.joonas.me,1,65.21.211.226,13840
sdk.rum.aliyuncs.com,5,sdk.rum.aliyuncs.com.w.cdngslb.com,38
sdk.rum.aliyuncs.com,1,155.102.184.142,38
sdk.rum.aliyuncs.com,1,155.102.184.144,38
sdk.rum.aliyuncs.com,1,155.102.184.147,38
sdk.rum.aliyuncs.com,1,155.102.184.143,38
sdk.rum.aliyuncs.com,1,155.102.184.173,38
sdk.rum.aliyuncs.com,1,155.102.184.146,38
sdk.rum.aliyuncs.com,1,155.102.184.145,38
sdk.rum.aliyuncs.com,1,155.102.184.148,38
seal.digicert.com,1,63.33.186.64,179
sentry.prod.ops.butterfly-effect.dev,5,dualstack.prod-ops-1090082453.us-east-1.elb.amazonaws.com,3
sentry.prod.ops.butterfly-effect.dev,1,54.88.207.72,3
sentry.prod.ops.butterfly-effect.dev,1,34.197.222.237,3
shell.cdn.office.net,5,shell.cdn.office.net-c.edgekey.net,20
shell.cdn.office.net,5,shell.cdn.office.net-c.edgekey.net.globalredir.akadns.net,20
shell.cdn.office.net,5,e19254.dscg.akamaiedge.net,20
shell.cdn.office.net,1,23.220.228.79,20
signaler-pa.clients6.google.com,1,142.250.77.10,144
signaler-pa.clients6.google.com,1,142.250.196.202,6
signaler-pa.clients6.google.com,1,142.250.204.42,139
signin.104.com.tw,5,d2jqjd8w0far9z.cloudfront.net,54
signin.104.com.tw,1,3.169.121.124,47
signin.104.com.tw,1,3.169.121.26,47
signin.104.com.tw,1,3.169.121.104,47
signin.104.com.tw,1,3.169.121.122,47
signin.104.com.tw,1,3.175.207.113,54
signin.104.com.tw,1,3.175.207.58,54
signin.104.com.tw,1,3.175.207.105,54
signin.104.com.tw,1,3.175.207.52,54
simage2.pubmatic.com,5,simage2v2.pubmnet.com,250
simage2.pubmatic.com,5,pug-sin12.pubmnet.com,250
simage2.pubmatic.com,1,207.65.33.82,250
skywork.ai,5,alb-a5jrt0faw4mx9lq0vz.us-east-1.alb.aliyuncsslbintl.com,38
skywork.ai,1,47.253.88.145,38
skywork.ai,1,8.221.117.139,38
snap.licdn.com,5,od.linkedin.edgesuite.net,13
snap.licdn.com,5,a1916.dscg2.akamai.net,13
snap.licdn.com,1,203.69.81.48,13
snap.licdn.com,1,203.69.81.41,13
ssl.gstatic.com,1,142.250.66.67,4
ssl.gstatic.com,1,142.250.196.195,10
ssl.gstatic.com,1,142.250.204.35,4
sslwidget.criteo.com,5,in-ftd-275.sg1.vip.prod.criteo.com,357
sslwidget.criteo.com,1,182.161.73.175,357
stackpath.bootstrapcdn.com,1,104.18.10.207,49
stackpath.bootstrapcdn.com,1,104.18.11.207,49
static-cdn.pchome.tw,1,35.186.196.228,179
static-s3.skyworkcdn.com,5,d2lrntdt322oup.cloudfront.net,38
static-s3.skyworkcdn.com,1,13.35.186.102,38
static-s3.skyworkcdn.com,1,13.35.186.32,38
static-s3.skyworkcdn.com,1,13.35.186.28,38
static-s3.skyworkcdn.com,1,13.35.186.8,38
static.104.com.tw,1,122.147.53.29,13
static.104.com.tw,1,202.8.14.29,15
static.ads-twitter.com,5,platform.twitter.map.fastly.net,99
static.ads-twitter.com,1,146.75.112.157,99
static.canva.com,5,static.canva.com.cdn.cloudflare.net,66
static.canva.com,1,104.16.102.112,66
static.canva.com,1,104.16.103.112,66
static.cloudflareinsights.com,1,104.16.80.73,295
static.cloudflareinsights.com,1,104.16.79.73,295
static.doubleclick.net,1,142.250.198.70,144
static.doubleclick.net,1,142.250.77.6,6
static.hotjar.com,5,static-cdn.hotjar.com,1
static.hotjar.com,1,3.169.55.47,1
static.hotjar.com,1,3.169.55.67,1
static.hotjar.com,1,3.169.55.92,1
static.hotjar.com,1,3.169.55.15,1
static.profile.104.com.tw,1,3.169.36.105,47
static.profile.104.com.tw,1,3.169.36.127,47
static.profile.104.com.tw,1,3.169.36.81,47
static.profile.104.com.tw,1,3.169.36.45,47
static.scarabresearch.com,1,3.169.36.35,45
static.scarabresearch.com,1,3.169.36.82,45
static.scarabresearch.com,1,3.169.36.66,45
static.scarabresearch.com,1,3.169.36.120,45
static.xx.fbcdn.net,5,scontent.xx.fbcdn.net,8
static.xx.fbcdn.net,1,163.70.159.13,23
static.xx.fbcdn.net,1,31.13.87.5,8
stats.g.doubleclick.net,1,108.177.125.154,54
stats.g.doubleclick.net,1,108.177.125.156,54
stats.g.doubleclick.net,1,142.251.170.156,7
stats.g.doubleclick.net,1,142.251.170.157,7
stats.g.doubleclick.net,1,74.125.204.156,122
stats.g.doubleclick.net,1,74.125.204.157,122
stats.g.doubleclick.net,1,74.125.204.154,122
stats.g.doubleclick.net,1,74.125.204.155,122
stats.skywork.ai,5,us-tiangong-tracedata.us-east-1.log.aliyuncs.com,39
stats.skywork.ai,1,47.252.97.10,39
stats.skywork.ai,1,47.252.97.9,39
stats.skywork.ai,1,47.252.97.8,39
stats.skywork.ai,1,47.252.97.13,39
stats.skywork.ai,1,47.252.97.212,39
stats.skywork.ai,1,47.252.97.15,39
stats.skywork.ai,1,47.252.97.14,39
stats.skywork.ai,1,47.252.97.12,39
stats.skywork.ai,1,47.252.97.11,39
status.discord.com,1,162.159.138.232,61
status.discord.com,1,162.159.128.233,61
status.discord.com,1,162.159.135.232,61
status.discord.com,1,162.159.137.232,61
status.discord.com,1,162.159.136.232,61
storage-asset.msi.com,5,cn-dl-san.msi.akamaized.net,7
storage-asset.msi.com,5,cn-dl-san.msi.akamaized.net.globalredir.akadns88.net,7
storage-asset.msi.com,5,a1466.dscd.akamai.net,7
storage-asset.msi.com,1,203.69.138.230,7
storage.live.com,5,common-geo.ha.1drv.com,24
storage.live.com,5,common-geo.onedrive.trafficmanager.net,24
storage.live.com,5,dsm04pcor002-com.be.1drv.com,24
storage.live.com,5,i-dsm04p-cor002.api.p001.1drv.com,24
storage.live.com,1,20.135.1.1,24
substrate.office.com,5,outlook.office365.com,10
substrate.office.com,5,ooc-g2.tm-4.office.com,10
substrate.office.com,5,outlook.ms-acdc.office.com,10
substrate.office.com,5,TPE-efz.ms-acdc.office.com,10
substrate.office.com,1,40.104.20.50,10
substrate.office.com,1,40.104.21.34,10
substrate.office.com,1,40.104.20.34,10
substrate.office.com,1,40.104.21.66,10
sync-t1.taboola.com,5,hk-vip001.taboola.com,255
sync-t1.taboola.com,1,141.226.231.48,255
sync.outbrain.com,5,alldcs.outbrain.org,202
sync.outbrain.com,5,wndc1.outbrain.org,202
sync.outbrain.com,1,172.179.183.99,202
t.co,1,172.66.0.227,21
t.co,1,162.159.140.229,3
t.visitorqueue.com,1,34.250.250.51,57
t.visitorqueue.com,1,54.228.42.82,57
t.visitorqueue.com,1,54.171.17.133,57
tags.creativecdn.com,5,1589314308.rsc.cdn77.org,6
tags.creativecdn.com,1,95.173.204.24,6
tags.creativecdn.com,1,95.173.204.19,6
tags.creativecdn.com,1,178.249.213.27,6
tags.creativecdn.com,1,95.173.204.16,6
tags.creativecdn.com,1,178.249.213.3,6
tags.creativecdn.com,1,95.173.204.21,6
target.microsoft.com,5,microsoftmscompoc.tt.omtrdc.net,89
target.microsoft.com,1,63.140.48.217,89
target.microsoft.com,1,63.140.48.110,89
target.microsoft.com,1,63.140.48.235,89
tas02.sls.update.microsoft.com,5,glb.tas02.sls-prod.dcat.dsp.mp.microsoft.com,42
tas02.sls.update.microsoft.com,5,glb.sls.prod.dcat.dsp.trafficmanager.net,42
tas02.sls.update.microsoft.com,1,74.178.240.61,42
tas02.sls.update.microsoft.com,1,135.233.95.144,210
tr.line.me,1,147.92.191.92,478
tr.outbrain.com,5,alldcs.outbrain.org,125
tr.outbrain.com,5,wndc1.outbrain.org,125
tr.outbrain.com,1,172.179.183.99,125
translate-pa.googleapis.com,1,142.250.204.42,121
translate-pa.googleapis.com,1,142.250.77.10,121
translate-pa.googleapis.com,1,142.250.196.202,121
translate-pa.googleapis.com,1,142.250.198.74,121
translate-pa.googleapis.com,1,142.250.66.74,121
translate.google.com,1,142.250.198.78,34
translate.googleapis.com,1,142.250.204.42,94
translate.googleapis.com,1,142.250.198.74,13
translate.googleapis.com,1,142.250.66.74,8
tunnel.googlezip.net,1,216.239.34.157,74717
tw.search.yahoo.com,5,ds-global3.l7.search.ystg1.b.yahoo.com,168
tw.search.yahoo.com,1,106.10.218.137,168
twitter.com,1,162.159.140.229,2
update.code.visualstudio.com,5,vscode-update-g6gcb6ggdthkctd9.z01.azurefd.net,1
update.code.visualstudio.com,5,mr-z01.tm-azurefd.net,1
update.code.visualstudio.com,5,shed.dual-low.part-0045.t-0009.t-msedge.net,1
update.code.visualstudio.com,5,part-0045.t-0009.t-msedge.net,1
update.code.visualstudio.com,1,13.107.213.73,1
update.code.visualstudio.com,1,13.107.246.73,1
update.googleapis.com,1,142.250.66.67,29
update.googleapis.com,1,142.250.198.67,116
update.googleapis.com,1,142.250.196.195,31
use.fontawesome.com,5,use.fontawesome.com.cdn.cloudflare.net,250
use.fontawesome.com,1,104.21.27.152,250
use.fontawesome.com,1,172.67.142.245,250
use.typekit.net,5,use-stls.adobe.com.edgesuite.net,16
use.typekit.net,5,a1988.dscg1.akamai.net,16
use.typekit.net,1,203.69.141.74,16
use.typekit.net,1,203.69.141.40,16
use1-turn.fpjs.io,1,3.108.138.5,3
use1-turn.fpjs.io,1,35.154.39.229,3
user-images.githubusercontent.com,1,185.199.108.133,255
user-images.githubusercontent.com,1,185.199.110.133,255
user-images.githubusercontent.com,1,185.199.111.133,255
user-images.githubusercontent.com,1,185.199.109.133,255
uts-front.line-apps.com,1,147.92.146.114,24
uts-front.line-apps.com,1,147.92.242.232,24
uts-front.line-apps.com,1,147.92.191.21,24
uts.104.com.tw,1,202.8.14.51,7
vida-private.s3.us-east-1.amazonaws.com,5,s3-r-w.us-east-1.amazonaws.com,1
vida-private.s3.us-east-1.amazonaws.com,1,52.216.212.106,1
vida-private.s3.us-east-1.amazonaws.com,1,16.182.71.186,1
vida-private.s3.us-east-1.amazonaws.com,1,54.231.196.98,1
vida-private.s3.us-east-1.amazonaws.com,1,16.15.177.148,1
vida-private.s3.us-east-1.amazonaws.com,1,16.15.176.227,1
vida-private.s3.us-east-1.amazonaws.com,1,52.217.202.194,1
vida-private.s3.us-east-1.amazonaws.com,1,16.15.207.121,1
vida-private.s3.us-east-1.amazonaws.com,1,52.217.124.82,1
video.twimg.com,5,dualstack.video.twitter.map.fastly.net,17
video.twimg.com,1,199.232.112.158,17
video.xx.fbcdn.net,1,31.13.87.15,58
vscode.dev,1,13.107.246.73,619
vscode.dev,1,13.107.213.73,619
waa-pa.clients6.google.com,1,142.250.77.10,171
waa-pa.clients6.google.com,1,142.250.204.42,45
waa-pa.clients6.google.com,1,142.250.196.202,70
waa-pa.clients6.google.com,1,142.250.198.74,138
wcpstatic.microsoft.com,5,consentdeliveryfd.azurefd.net,52
wcpstatic.microsoft.com,5,mr-azurefd.tm-azurefd.net,52
wcpstatic.microsoft.com,5,shed.dual-low.part-0045.t-0009.t-msedge.net,52
wcpstatic.microsoft.com,5,part-0045.t-0009.t-msedge.net,52
wcpstatic.microsoft.com,1,13.107.213.73,52
wcpstatic.microsoft.com,1,13.107.246.73,52
web-market-349104.de.r.appspot.com,1,142.250.66.84,180
webchannel-content.eservice.emarsys.net,5,webchannel-content-glb.gservice.emarsys.net,7865
webchannel-content.eservice.emarsys.net,1,34.111.52.132,7865
widget.intercom.io,1,3.169.36.126,23
widget.intercom.io,1,3.169.36.21,23
widget.intercom.io,1,3.169.36.57,23
widget.intercom.io,1,3.169.36.95,23
wpad,1,,0
www.104.com.tw,5,www.104.com.tw.cdn.cloudflare.net,11
www.104.com.tw,1,104.18.9.226,11
www.104.com.tw,1,104.18.8.226,11
www.abuseipdb.com,1,172.67.70.74,45
www.abuseipdb.com,1,104.26.13.38,45
www.abuseipdb.com,1,104.26.12.38,45
www.canva.com,5,www.canva.com.cdn.cloudflare.net,51
www.canva.com,1,104.16.102.112,51
www.canva.com,1,104.16.103.112,51
www.cna.com.tw,1,34.160.71.205,82
www.credly.com,5,credly.production.faethm.ai,18
www.credly.com,1,3.147.12.188,18
www.credly.com,1,13.58.14.79,18
www.credly.com,1,3.141.205.213,18
www.douyin.com,5,www.douyin.com.bytedns1.com,15
www.douyin.com,5,www.douyin.com.w.kunluncan.com,15
www.douyin.com,5,www.douyin.com.queniuyk.com,15
www.douyin.com,1,47.246.38.177,15
www.douyin.com,1,47.246.38.175,15
www.douyin.com,1,47.246.38.176,15
www.douyin.com,1,47.246.38.181,15
www.douyin.com,1,47.246.38.220,15
www.douyin.com,1,47.246.38.174,15
www.douyin.com,1,47.246.38.219,15
www.douyin.com,1,47.246.38.178,15
www.facebook.com,5,star-mini.c10r.facebook.com,1
www.facebook.com,1,31.13.87.36,1
www.facebook.com,1,157.240.211.35,27
www.facebook.com,1,163.70.159.35,2
www.fbsbx.com,5,star.c10r.facebook.com,5
www.fbsbx.com,1,31.13.87.1,5
www.filescan.io,1,172.67.70.67,167
www.filescan.io,1,104.26.15.230,167
www.filescan.io,1,104.26.14.230,167
www.ghtinc.com,1,104.21.40.2,167
www.ghtinc.com,1,172.67.172.215,167
www.giac.org,1,45.60.31.34,359
www.google-analytics.com,1,142.250.77.14,133
www.google-analytics.com,1,142.250.198.78,30
www.google-analytics.com,1,142.250.196.206,19
www.google-analytics.com,1,142.250.204.46,34
www.google-analytics.com,5,www-alv.google-analytics.com,62
www.google-analytics.com,1,216.239.34.178,62
www.google-analytics.com,1,216.239.32.178,62
www.google-analytics.com,1,216.239.36.178,62
www.google-analytics.com,1,216.239.38.178,62
www.google.com,1,142.250.66.68,55
www.google.com,1,142.250.198.68,29
www.google.com,1,142.250.196.196,25
www.google.com,1,142.250.77.4,104
www.google.com.tw,1,142.250.198.67,91
www.google.com.tw,1,142.250.196.195,2
www.googleadservices.com,1,142.250.196.194,134
www.googleadservices.com,1,142.250.66.66,56
www.googleadservices.com,1,142.250.198.66,9
www.googleadservices.com,1,142.250.77.2,136
www.googleadservices.com,1,142.250.204.34,212
www.googleapis.com,1,142.250.204.42,44
www.googleapis.com,1,142.250.77.10,67
www.googleapis.com,1,142.250.198.74,44
www.googleapis.com,1,142.250.196.202,44
www.googleapis.com,1,142.250.66.74,44
www.googletagmanager.com,1,142.250.204.40,52
www.googletagmanager.com,1,142.250.77.8,237
www.googletagmanager.com,1,142.250.66.72,52
www.googletagmanager.com,1,142.250.198.72,36
www.gstatic.com,1,142.250.204.35,89
www.gstatic.com,1,142.250.198.67,9
www.gstatic.com,1,142.250.196.195,67
www.gstatic.com,1,142.250.66.67,70
www.gstatic.com,1,142.250.77.3,77
www.lib.nthu.edu.tw,1,140.114.72.45,82077
www.microsoft365.com,5,home-portal.office.com,60
www.microsoft365.com,5,home-office365-com.b-0004.b-msedge.net,60
www.microsoft365.com,5,b-0004.b-dc-msedge.net,60
www.microsoft365.com,1,13.107.9.156,60
www.msi.com,5,web-star-dual.msi.edgekey.net,15
www.msi.com,5,e314308.dscb.akamaiedge.net,15
www.msi.com,1,203.69.138.48,15
www.msi.com,1,203.69.138.18,15
www.nthu.edu.tw,1,140.114.69.135,24696
www.ossec.net,1,51.79.17.166,27750
www.softnext-inc.com,1,203.67.131.232,1193
www.softnext.com.tw,1,203.67.131.232,1194
www.sphinxtec.com,1,211.72.207.198,1421
www.virustotal.com,1,34.54.88.138,3
www.vscode-unpkg.net,5,vscode-unpkg-gvgaavacadd3anb4.z01.azurefd.net,47
www.vscode-unpkg.net,5,mr-z01.tm-azurefd.net,47
www.vscode-unpkg.net,5,shed.dual-low.part-0045.t-0009.t-msedge.net,47
www.vscode-unpkg.net,5,part-0045.t-0009.t-msedge.net,47
www.vscode-unpkg.net,1,13.107.246.73,47
www.vscode-unpkg.net,1,13.107.213.73,47
www.youtube.com,5,youtube-ui.l.google.com,38
www.youtube.com,1,142.250.204.46,38
www.youtube.com,1,142.250.196.206,38
www.youtube.com,1,142.250.198.78,38
www.youtube.com,1,142.250.77.14,53
www.youtube.com,1,142.250.66.78,38
www.yubico.com,1,151.101.130.114,40
www.yubico.com,1,151.101.2.114,40
www.yubico.com,1,151.101.194.114,40
www.yubico.com,1,151.101.66.114,40
x.bidswitch.net,5,user-data-apac-jp.bidswitch.net,64
x.bidswitch.net,1,35.213.7.90,64
x.com,1,162.159.140.229,109
xpaywalletcdn-prod.azureedge.net,5,xpaywalletcdn-prod.afd.azureedge.net,4
xpaywalletcdn-prod.azureedge.net,5,reserved-p01.afd.azureedge.net,4
xpaywalletcdn-prod.azureedge.net,5,mr-afd-azuredge-reserved-p01.tm-azurefd.net,4
xpaywalletcdn-prod.azureedge.net,5,shed.dual-low.part-0045.t-0009.t-msedge.net,4
xpaywalletcdn-prod.azureedge.net,5,part-0045.t-0009.t-msedge.net,4
xpaywalletcdn-prod.azureedge.net,1,13.107.246.73,4
xpaywalletcdn-prod.azureedge.net,1,13.107.213.73,4
ydnaandy123.github.io,1,185.199.108.153,115
ydnaandy123.github.io,1,185.199.110.153,115
ydnaandy123.github.io,1,185.199.111.153,115
ydnaandy123.github.io,1,185.199.109.153,115
yt3.ggpht.com,1,142.250.66.65,221
yt3.ggpht.com,1,142.250.198.65,221
yt3.ggpht.com,1,142.250.204.33,221
yt3.ggpht.com,1,142.250.196.193,221
yt3.ggpht.com,1,142.250.77.1,221
